Count,Name,APREF,BUILDING#,FLOOR,Position X,Position Y
1,AP Target,REF_B0_F6_1,00,06,0.00,0.00
1,AP Target,REF_B0_F6_2,00,06,256.50,38.00

Count,Name,FLOOR#,POI#,POI_CAT,BUILDING#,VISIBILTY,End X,End Y,Start X,Start Y
1,Line,,,,,,161.57,36.10,161.57,29.48

1,IP_POI#,06,PUU00066035,Cabin,00,N,,,,
1,Line,,,,,,156.68,22.91,156.68,27.71
1,Line,,,,,,156.68,27.71,158.93,27.71
1,Line,,,,,,158.93,27.71,158.93,22.91
1,Line,,,,,,158.93,22.91,156.68,22.91

1,IP_POI#,06,PUU00066036,Cabin,00,N,,,,
1,Line,,,,,,156.67,29.51,156.67,36.10
1,Line,,,,,,158.92,29.51,156.67,29.51
1,Line,,,,,,156.67,36.10,158.92,36.10
1,Line,,,,,,158.92,36.10,158.92,29.51

1,IP_POI#,06,PUU00066037,Cabin,00,N,,,,
1,Line,,,,,,156.23,22.91,153.98,22.91
1,Line,,,,,,156.23,27.71,156.23,22.91
1,Line,,,,,,153.98,27.71,156.23,27.71
1,Line,,,,,,153.98,22.91,153.98,27.71

1,IP_POI#,06,PUU00066038,Cabin,00,N,,,,
1,Line,,,,,,153.97,29.51,153.97,36.10
1,Line,,,,,,156.22,29.51,153.97,29.51
1,Line,,,,,,153.97,36.10,156.22,36.10
1,Line,,,,,,156.22,36.10,156.22,29.51

1,IP_POI#,06,PUU00066039,Cabin,00,N,,,,
1,Line,,,,,,153.53,22.91,151.28,22.91
1,Line,,,,,,151.28,22.91,151.28,27.71
1,Line,,,,,,151.28,27.71,153.53,27.71
1,Line,,,,,,153.53,27.71,153.53,22.91

1,IP_POI#,06,PUU00066040,Cabin,00,N,,,,
1,Line,,,,,,151.27,29.48,151.27,36.10
1,Line,,,,,,153.52,29.48,151.27,29.48
1,Line,,,,,,151.27,36.10,153.52,36.10
1,Line,,,,,,153.52,36.10,153.52,29.48

1,IP_POI#,06,PUU00066041,Cabin,00,N,,,,
1,Line,,,,,,150.83,22.91,148.58,22.91
1,Line,,,,,,150.83,27.71,150.83,22.91
1,Line,,,,,,148.58,27.71,150.83,27.71
1,Line,,,,,,148.58,22.91,148.58,27.71

1,IP_POI#,06,PUU00066042,Cabin,00,N,,,,
1,Line,,,,,,148.52,29.48,148.52,36.10
